set_num,name,year,theme_id,num_parts,set_img_url,set_url
10375-1,How to Train Your Dragon: Toothless,2025,721,784,https://cdn.rebrickable.com/media/sets/10375-1/157373.jpg,https://rebrickable.com/sets/10375-1/how-to-train-your-dragon-toothless/
40791-1,The Goblet of Fire Figures,2025,610,671,https://cdn.rebrickable.com/media/sets/40791-1/159686.jpg,https://rebrickable.com/sets/40791-1/the-goblet-of-fire-figures/
42656-1,Heartlake City Airport and Airplane,2025,494,958,https://cdn.rebrickable.com/media/sets/42656-1/149067.jpg,https://rebrickable.com/sets/42656-1/heartlake-city-airport-and-airplane/
10350-1,Tudor Corner,2025,155,3266,https://cdn.rebrickable.com/media/sets/10350-1/149051.jpg,https://rebrickable.com/sets/10350-1/tudor-corner/
910052-1,Popcorn Wagon,2025,719,594,https://cdn.rebrickable.com/media/sets/910052-1/155048.jpg,https://rebrickable.com/sets/910052-1/popcorn-wagon/
42662-1,Hair Salon and Accessories Store,2025,494,347,https://cdn.rebrickable.com/media/sets/42662-1/149415.jpg,https://rebrickable.com/sets/42662-1/hair-salon-and-accessories-store/
71495-1,Mateo vs. Cyber Brain Mech,2025,749,368,https://cdn.rebrickable.com/media/sets/71495-1/156164.jpg,https://rebrickable.com/sets/71495-1/mateo-vs-cyber-brain-mech/
11044-1,Creative Build-and-Play Box,2025,621,750,https://cdn.rebrickable.com/media/sets/11044-1/151926.jpg,https://rebrickable.com/sets/11044-1/creative-build-and-play-box/
71836-1,Arc Dragon of Focus,2025,435,872,https://cdn.rebrickable.com/media/sets/71836-1/152196.jpg,https://rebrickable.com/sets/71836-1/arc-dragon-of-focus/
71844-1,Ninja Combat Vehicle,2025,435,561,https://cdn.rebrickable.com/media/sets/71844-1/155614.jpg,https://rebrickable.com/sets/71844-1/ninja-combat-vehicle/
11203-1,Bluey’s Family House,2025,772,382,https://cdn.rebrickable.com/media/sets/11203-1/152986.jpg,https://rebrickable.com/sets/11203-1/blueys-family-house/
71499-1,Mateo's Spray Paint Truck,2025,749,929,https://cdn.rebrickable.com/media/sets/71499-1/156171.jpg,https://rebrickable.com/sets/71499-1/mateos-spray-paint-truck/
75685-1,Emerald City Wall Art,2025,765,1518,https://cdn.rebrickable.com/media/sets/75685-1/159026.jpg,https://rebrickable.com/sets/75685-1/emerald-city-wall-art/
42663-1,Friendship Camper Van Adventure,2025,494,778,https://cdn.rebrickable.com/media/sets/42663-1/149190.jpg,https://rebrickable.com/sets/42663-1/friendship-camper-van-adventure/
40806-1,Gingerbread AT-AT Walker,2025,158,697,https://cdn.rebrickable.com/media/sets/40806-1/160767.jpg,https://rebrickable.com/sets/40806-1/gingerbread-at-at-walker/
40820-1,Up-Scaled Santa Minifigure,2025,227,761,https://cdn.rebrickable.com/media/sets/40820-1/160760.jpg,https://rebrickable.com/sets/40820-1/up-scaled-santa-minifigure/
40809-1,Festive Gingerbread House,2025,227,498,https://cdn.rebrickable.com/media/sets/40809-1/160750.jpg,https://rebrickable.com/sets/40809-1/festive-gingerbread-house/
42649-1,Heartlake City Candy Store,2025,494,376,https://cdn.rebrickable.com/media/sets/42649-1/149362.jpg,https://rebrickable.com/sets/42649-1/heartlake-city-candy-store/
76316-1,Fantastic Four vs. Galactus Construction Figure,2025,696,427,https://cdn.rebrickable.com/media/sets/76316-1/156566.jpg,https://rebrickable.com/sets/76316-1/fantastic-four-vs-galactus-construction-figure/
77238-1,Lamborghini Revuelto & Huracán STO,2025,601,614,https://cdn.rebrickable.com/media/sets/77238-1/159210.jpg,https://rebrickable.com/sets/77238-1/lamborghini-revuelto-huracán-sto/
75433-1,Jango Fett's Starship,2025,158,707,https://cdn.rebrickable.com/media/sets/75433-1/158268.jpg,https://rebrickable.com/sets/75433-1/jango-fetts-starship/
31166-1,Beautiful Horse,2025,672,685,https://cdn.rebrickable.com/media/sets/31166-1/155152.jpg,https://rebrickable.com/sets/31166-1/beautiful-horse/
40506-1,LEGO Fabuland Tribute,2025,599,1026,https://cdn.rebrickable.com/media/sets/40506-1/152740.jpg,https://rebrickable.com/sets/40506-1/lego-fabuland-tribute/
43257-1,Angel,2025,608,784,https://cdn.rebrickable.com/media/sets/43257-1/155008.jpg,https://rebrickable.com/sets/43257-1/angel/
21358-1,Minifigure Vending Machine,2025,576,1343,https://cdn.rebrickable.com/media/sets/21358-1/156824.jpg,https://rebrickable.com/sets/21358-1/minifigure-vending-machine/
42198-1,Bush Plane,2025,1,333,https://cdn.rebrickable.com/media/sets/42198-1/149536.jpg,https://rebrickable.com/sets/42198-1/bush-plane/
43262-1,Maleficent's and Cruella de Vil's Dresses,2025,608,524,https://cdn.rebrickable.com/media/sets/43262-1/151613.jpg,https://rebrickable.com/sets/43262-1/maleficents-and-cruella-de-vils-dresses/
10342-1,Pretty Pink Flower Bouquet,2025,769,749,https://cdn.rebrickable.com/media/sets/10342-1/147735.jpg,https://rebrickable.com/sets/10342-1/pretty-pink-flower-bouquet/
910040-1,Harbormaster's Office,2025,719,2419,https://cdn.rebrickable.com/media/sets/910040-1/145344.jpg,https://rebrickable.com/sets/910040-1/harbormasters-office/
31174-1,Retro Telephone,2025,672,383,https://cdn.rebrickable.com/media/sets/31174-1/155105.jpg,https://rebrickable.com/sets/31174-1/retro-telephone/
42205-1,Chevrolet Corvette Stingray,2025,1,732,https://cdn.rebrickable.com/media/sets/42205-1/148591.jpg,https://rebrickable.com/sets/42205-1/chevrolet-corvette-stingray/
EG00154-1,Lunar New Year Snake,2025,686,866,https://cdn.rebrickable.com/media/sets/eg00154-1/153102.jpg,https://rebrickable.com/sets/EG00154-1/lunar-new-year-snake/
75404-1,Acclamator-Class Assault Ship,2025,158,450,https://cdn.rebrickable.com/media/sets/75404-1/148928.jpg,https://rebrickable.com/sets/75404-1/acclamator-class-assault-ship/
10373-1,Mini Bonsai Trees,2025,769,709,https://cdn.rebrickable.com/media/sets/10373-1/158544.jpg,https://rebrickable.com/sets/10373-1/mini-bonsai-trees/
10348-1,Japanese Red Maple Bonsai Tree,2025,769,474,https://cdn.rebrickable.com/media/sets/10348-1/154699.jpg,https://rebrickable.com/sets/10348-1/japanese-red-maple-bonsai-tree/
21356-1,River Steamboat,2025,576,4090,https://cdn.rebrickable.com/media/sets/21356-1/153009.jpg,https://rebrickable.com/sets/21356-1/river-steamboat/
72036-1,Mario Kart - Baby Peach & Grand Prix Set,2025,690,823,https://cdn.rebrickable.com/media/sets/72036-1/146043.jpg,https://rebrickable.com/sets/72036-1/mario-kart-baby-peach-grand-prix-set/
76458-1,Thestral Family,2025,246,548,https://cdn.rebrickable.com/media/sets/76458-1/155347.jpg,https://rebrickable.com/sets/76458-1/thestral-family/
75691-1,Glinda & Elphaba Bookends,2025,765,1327,https://cdn.rebrickable.com/media/sets/75691-1/158654.jpg,https://rebrickable.com/sets/75691-1/glinda-elphaba-bookends/
71819-2,Dragon Stone Shrine Influencer Box,2024,435,708,https://cdn.rebrickable.com/media/sets/71819-2/138160.jpg,https://rebrickable.com/sets/71819-2/dragon-stone-shrine-influencer-box/
75388-1,Jedi Bob's Starfighter,2024,158,305,https://cdn.rebrickable.com/media/sets/75388-1/143181.jpg,https://rebrickable.com/sets/75388-1/jedi-bobs-starfighter/
11035-1,Creative Houses,2024,621,850,https://cdn.rebrickable.com/media/sets/11035-1/133265.jpg,https://rebrickable.com/sets/11035-1/creative-houses/
77049-1,Isabelle's House Visit,2024,752,389,https://cdn.rebrickable.com/media/sets/77049-1/128569.jpg,https://rebrickable.com/sets/77049-1/isabelles-house-visit/
71822-1,Source Dragon of Motion,2024,435,1717,https://cdn.rebrickable.com/media/sets/71822-1/139961.jpg,https://rebrickable.com/sets/71822-1/source-dragon-of-motion/
71813-1,Wolf Mask Shadow Dojo,2024,435,1190,https://cdn.rebrickable.com/media/sets/71813-1/136957.jpg,https://rebrickable.com/sets/71813-1/wolf-mask-shadow-dojo/
75379-1,R2-D2,2024,158,1050,https://cdn.rebrickable.com/media/sets/75379-1/136905.jpg,https://rebrickable.com/sets/75379-1/r2-d2/
80056-1,Nine-Headed Beast,2024,693,757,https://cdn.rebrickable.com/media/sets/80056-1/140559.jpg,https://rebrickable.com/sets/80056-1/nine-headed-beast/
40678-1,Festival Calendar,2024,779,345,https://cdn.rebrickable.com/media/sets/40678-1/129242.jpg,https://rebrickable.com/sets/40678-1/festival-calendar/
75382-1,TIE Interceptor,2024,171,1931,https://cdn.rebrickable.com/media/sets/75382-1/139264.jpg,https://rebrickable.com/sets/75382-1/tie-interceptor/
40725-1,Cherry Blossoms,2024,769,430,https://cdn.rebrickable.com/media/sets/40725-1/133743.jpg,https://rebrickable.com/sets/40725-1/cherry-blossoms/
75582-1,Brick-Built Gru and Minions,2024,763,839,https://cdn.rebrickable.com/media/sets/75582-1/139456.jpg,https://rebrickable.com/sets/75582-1/brick-built-gru-and-minions/
42619-1,Pop Star Tour Bus,2024,494,845,https://cdn.rebrickable.com/media/sets/42619-1/133144.jpg,https://rebrickable.com/sets/42619-1/pop-star-tour-bus/
11038-1,Vibrant Creative Brick Box,2024,621,850,https://cdn.rebrickable.com/media/sets/11038-1/132980.jpg,https://rebrickable.com/sets/11038-1/vibrant-creative-brick-box/
60439-1,Space Science Lab,2024,793,560,https://cdn.rebrickable.com/media/sets/60439-1/138188.jpg,https://rebrickable.com/sets/60439-1/space-science-lab/
21265-1,The Crafting Table,2024,577,1195,https://cdn.rebrickable.com/media/sets/21265-1/141367.jpg,https://rebrickable.com/sets/21265-1/the-crafting-table/
76286-1,The Milano Spaceship,2024,781,2091,https://cdn.rebrickable.com/media/sets/76286-1/140482.jpg,https://rebrickable.com/sets/76286-1/the-milano-spaceship/
60432-1,Command Rover and Crane Loader,2024,793,758,https://cdn.rebrickable.com/media/sets/60432-1/133939.jpg,https://rebrickable.com/sets/60432-1/command-rover-and-crane-loader/
21257-1,The Devourer Showdown,2024,577,420,https://cdn.rebrickable.com/media/sets/21257-1/133534.jpg,https://rebrickable.com/sets/21257-1/the-devourer-showdown/
42179-1,Planet Earth and Moon in Orbit,2024,1,526,https://cdn.rebrickable.com/media/sets/42179-1/134842.jpg,https://rebrickable.com/sets/42179-1/planet-earth-and-moon-in-orbit/
43240-1,Maleficent’s Dragon Form,2024,579,584,https://cdn.rebrickable.com/media/sets/43240-1/140209.jpg,https://rebrickable.com/sets/43240-1/maleficents-dragon-form/
42176-1,Porsche GT4 e-Performance,2024,1,834,https://cdn.rebrickable.com/media/sets/42176-1/139914.jpg,https://rebrickable.com/sets/42176-1/porsche-gt4-e-performance/
75398-1,C-3PO,2024,158,1140,https://cdn.rebrickable.com/media/sets/75398-1/142250.jpg,https://rebrickable.com/sets/75398-1/c-3po/
76925-1,Aston Martin Vantage Safety Car & AMR23,2024,601,567,https://cdn.rebrickable.com/media/sets/76925-1/139853.jpg,https://rebrickable.com/sets/76925-1/aston-martin-vantage-safety-car-amr23/
60417-1,Police Speedboat and Crooks' Hideout,2024,61,311,https://cdn.rebrickable.com/media/sets/60417-1/133881.jpg,https://rebrickable.com/sets/60417-1/police-speedboat-and-crooks-hideout/
75394-1,Imperial Star Destroyer,2024,158,1555,https://cdn.rebrickable.com/media/sets/75394-1/140420.jpg,https://rebrickable.com/sets/75394-1/imperial-star-destroyer/
21281-1,Baby Pig's Birthday Celebration,2024,577,351,https://cdn.rebrickable.com/media/sets/21281-1/143176.jpg,https://rebrickable.com/sets/21281-1/baby-pigs-birthday-celebration/
42604-1,Heartlake City Shopping Mall,2024,494,1237,https://cdn.rebrickable.com/media/sets/42604-1/129192.jpg,https://rebrickable.com/sets/42604-1/heartlake-city-shopping-mall/
76295-1,The Avengers Helicarrier,2024,781,509,https://cdn.rebrickable.com/media/sets/76295-1/142244.jpg,https://rebrickable.com/sets/76295-1/the-avengers-helicarrier/
80058-1,Celestial Pagoda,2024,693,1621,https://cdn.rebrickable.com/media/sets/80058-1/140553.jpg,https://rebrickable.com/sets/80058-1/celestial-pagoda/
10331-1,Kingfisher Bird,2024,721,834,https://cdn.rebrickable.com/media/sets/10331-1/135670.jpg,https://rebrickable.com/sets/10331-1/kingfisher-bird/
76962-1,Baby Bumpy: Ankylosaurus,2024,602,358,https://cdn.rebrickable.com/media/sets/76962-1/140923.jpg,https://rebrickable.com/sets/76962-1/baby-bumpy-ankylosaurus/
21261-1,The Wolf Stronghold,2024,577,312,https://cdn.rebrickable.com/media/sets/21261-1/140250.jpg,https://rebrickable.com/sets/21261-1/the-wolf-stronghold/
910038-1,Ominous Isle,2024,719,2809,https://cdn.rebrickable.com/media/sets/910038-1/141477.jpg,https://rebrickable.com/sets/910038-1/ominous-isle/
42172-1,McLaren P1,2024,1,3893,https://cdn.rebrickable.com/media/sets/42172-1/142568.jpg,https://rebrickable.com/sets/42172-1/mclaren-p1/
40706-1,Micro NINJAGO City Markets,2024,435,365,https://cdn.rebrickable.com/media/sets/40706-1/142198.jpg,https://rebrickable.com/sets/40706-1/micro-ninjago-city-markets/
75392-1,Creative Play Droid Builder,2024,158,1186,https://cdn.rebrickable.com/media/sets/75392-1/142151.jpg,https://rebrickable.com/sets/75392-1/creative-play-droid-builder/
910034-1,Brick Cross,2024,719,3050,https://cdn.rebrickable.com/media/sets/910034-1/141473.jpg,https://rebrickable.com/sets/910034-1/brick-cross/
60434-1,Space Base and Rocket Launchpad,2024,793,1424,https://cdn.rebrickable.com/media/sets/60434-1/133833.jpg,https://rebrickable.com/sets/60434-1/space-base-and-rocket-launchpad/
40681-1,Retro Food Truck,2024,721,310,https://cdn.rebrickable.com/media/sets/40681-1/135099.jpg,https://rebrickable.com/sets/40681-1/retro-food-truck/
76781-1,Wednesday & Enid's Dorm Room,2024,768,751,https://cdn.rebrickable.com/media/sets/76781-1/145681.jpg,https://rebrickable.com/sets/76781-1/wednesday-enids-dorm-room/
71820-1,Ninja Team Combo Vehicle,2024,435,576,https://cdn.rebrickable.com/media/sets/71820-1/139964.jpg,https://rebrickable.com/sets/71820-1/ninja-team-combo-vehicle/
76965-1,Dinosaur Missions: Stegosaurus Discovery,2024,602,420,https://cdn.rebrickable.com/media/sets/76965-1/140935.jpg,https://rebrickable.com/sets/76965-1/dinosaur-missions-stegosaurus-discovery/
21348-1,Dungeons & Dragons: Red Dragon's Tale,2024,576,3747,https://cdn.rebrickable.com/media/sets/21348-1/138409.jpg,https://rebrickable.com/sets/21348-1/dungeons-dragons-red-dragons-tale/
75385-1,Ahsoka Tano's Duel on Peridea,2024,158,382,https://cdn.rebrickable.com/media/sets/75385-1/142246.jpg,https://rebrickable.com/sets/75385-1/ahsoka-tanos-duel-on-peridea/
910033-1,Old Train Engine Shed,2024,719,2339,https://cdn.rebrickable.com/media/sets/910033-1/160273.jpg,https://rebrickable.com/sets/910033-1/old-train-engine-shed/
910030-1,Snack Shack,2024,719,539,https://cdn.rebrickable.com/media/sets/910030-1/137269.jpg,https://rebrickable.com/sets/910030-1/snack-shack/
71808-1,Kai's Elemental Fire Mech,2024,435,322,https://cdn.rebrickable.com/media/sets/71808-1/133637.jpg,https://rebrickable.com/sets/71808-1/kais-elemental-fire-mech/
42614-1,Vintage Fashion Store,2024,494,409,https://cdn.rebrickable.com/media/sets/42614-1/133156.jpg,https://rebrickable.com/sets/42614-1/vintage-fashion-store/
76291-1,The Avengers Assemble: Age of Ultron,2024,781,613,https://cdn.rebrickable.com/media/sets/76291-1/140475.jpg,https://rebrickable.com/sets/76291-1/the-avengers-assemble-age-of-ultron/
31157-1,Exotic Peacock,2024,672,355,https://cdn.rebrickable.com/media/sets/31157-1/133399.jpg,https://rebrickable.com/sets/31157-1/exotic-peacock/
31151-1,T. rex,2024,672,626,https://cdn.rebrickable.com/media/sets/31151-1/140228.jpg,https://rebrickable.com/sets/31151-1/t-rex/
76290-1,The Avengers vs. The Leviathan,2024,781,347,https://cdn.rebrickable.com/media/sets/76290-1/140472.jpg,https://rebrickable.com/sets/76290-1/the-avengers-vs-the-leviathan/
60420-1,Yellow Construction Excavator,2024,56,633,https://cdn.rebrickable.com/media/sets/60420-1/140650.jpg,https://rebrickable.com/sets/60420-1/yellow-construction-excavator/
40680-1,Flower Store,2024,598,338,https://cdn.rebrickable.com/media/sets/40680-1/146291.jpg,https://rebrickable.com/sets/40680-1/flower-store/
43244-1,Elsa's Ice Palace,2024,687,630,https://cdn.rebrickable.com/media/sets/43244-1/140175.jpg,https://rebrickable.com/sets/43244-1/elsas-ice-palace/
43247-1,Young Simba the Lion King,2024,608,1445,https://cdn.rebrickable.com/media/sets/43247-1/140994.jpg,https://rebrickable.com/sets/43247-1/young-simba-the-lion-king/
60412-1,4x4 Fire Engine with Rescue Boat,2024,58,302,https://cdn.rebrickable.com/media/sets/60412-1/133991.jpg,https://rebrickable.com/sets/60412-1/4x4-fire-engine-with-rescue-boat/
42168-1,John Deere 9700 Forage Harvester,2024,1,559,https://cdn.rebrickable.com/media/sets/42168-1/133698.jpg,https://rebrickable.com/sets/42168-1/john-deere-9700-forage-harvester/
10327-1,Dune Atreides Royal Ornithopter,2024,721,1370,https://cdn.rebrickable.com/media/sets/10327-1/128861.jpg,https://rebrickable.com/sets/10327-1/dune-atreides-royal-ornithopter/
21255-1,The Nether Portal Ambush,2024,577,352,https://cdn.rebrickable.com/media/sets/21255-1/133564.jpg,https://rebrickable.com/sets/21255-1/the-nether-portal-ambush/
40699-1,Retro Record Player,2024,598,310,https://cdn.rebrickable.com/media/sets/40699-1/148129.jpg,https://rebrickable.com/sets/40699-1/retro-record-player/
75387-1,Boarding the Tantive IV,2024,158,502,https://cdn.rebrickable.com/media/sets/75387-1/136904.jpg,https://rebrickable.com/sets/75387-1/boarding-the-tantive-iv/
71480-1,Logan the Mighty Panda,2024,749,342,https://cdn.rebrickable.com/media/sets/71480-1/139533.jpg,https://rebrickable.com/sets/71480-1/logan-the-mighty-panda/
21061-1,Notre-Dame de Paris,2024,252,4382,https://cdn.rebrickable.com/media/sets/21061-1/140433.jpg,https://rebrickable.com/sets/21061-1/notre-dame-de-paris/
76296-1,New Captain America Construction Figure,2024,782,360,https://cdn.rebrickable.com/media/sets/76296-1/147333.jpg,https://rebrickable.com/sets/76296-1/new-captain-america-construction-figure/
76431-1,Hogwarts Castle: Potions Class,2024,246,396,https://cdn.rebrickable.com/media/sets/76431-1/140042.jpg,https://rebrickable.com/sets/76431-1/hogwarts-castle-potions-class/
60423-1,Downtown Streetcar and Station,2024,66,811,https://cdn.rebrickable.com/media/sets/60423-1/139903.jpg,https://rebrickable.com/sets/60423-1/downtown-streetcar-and-station/
71478-1,The Never Witch's Midnight Raven,2024,749,1203,https://cdn.rebrickable.com/media/sets/71478-1/139565.jpg,https://rebrickable.com/sets/71478-1/the-never-witchs-midnight-raven/
76294-1,The X-Mansion,2024,707,3093,https://cdn.rebrickable.com/media/sets/76294-1/146968.jpg,https://rebrickable.com/sets/76294-1/the-x-mansion/
43246-1,Princess Market Adventure,2024,579,821,https://cdn.rebrickable.com/media/sets/43246-1/133447.jpg,https://rebrickable.com/sets/43246-1/princess-market-adventure/
43242-1,Snow White and the Seven Dwarfs' Cottage,2024,608,2228,https://cdn.rebrickable.com/media/sets/43242-1/137500.jpg,https://rebrickable.com/sets/43242-1/snow-white-and-the-seven-dwarfs-cottage/
10337-1,Lamborghini Countach 5000 Quattrovalvole,2024,721,1506,https://cdn.rebrickable.com/media/sets/10337-1/141579.jpg,https://rebrickable.com/sets/10337-1/lamborghini-countach-5000-quattrovalvole/
